smiles,id-num,id,database,db_id,similarity,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,half_life_obach,ld50_zhu,lipophilicity_astrazeneca,ppbr_az,solubility_aqsoldb,vdss_lombardo,ames,bbb_martins,bioavailability_ma,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,herg,hia_hou,pgp_broccatelli,molecular_weight,formal_charge,clogp,heavy_atoms,h_bond_acceptors,h_bond_donor,rotatable_bonds,num_of_rings,molar_refractivity,number_of_atoms,topological_surface_area_mapping,vina_affinity
CCCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,76,MCULE-7366438267-DMCH,MCULE-FULL,781271,0.82912,-4.614942074,94.50457763671876,74.22053527832031,9.253813743591309,2.6221156120300293,2.731567621231079,91.30088806152344,-4.144126892,4.642442703,0.7930553555488586,0.9668444991111756,0.998402178287506,0.0216862466186285,0.7408934235572815,0.1275143474340438,0.9349066615104676,0.9957346320152284,0.033657037,0.4728571474552154,0.7759485840797424,0.9999498128890992,0.0168274231255054,310.1905947,0,3.627320000000002,23,6,2,6,3,94.16340000000004,23,67.66,-8.735
CCCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,77,MCULE-7389696006-DMCH,MCULE-FULL,21567544,0.82912,-4.62609911,102.61571502685548,37.54827117919922,24.847864151000977,2.5315773487091064,2.473524808883667,96.42105102539062,-4.393785,4.990939617156982,0.4529301524162292,0.8825051188468933,0.9986953139305116,0.022836518,0.2791568338871002,0.0107374368235468,0.5226913690567017,0.9896482825279236,0.3528990149497986,0.8027917742729187,0.7996986508369446,0.9999498128890992,0.0252141188830137,330.13597228800006,0,3.9723000000000024,23,6,2,6,3,94.43640000000003,23,67.66,-8.521
COCCCNc1nc(Nc2cc(Cl)c(Cl)cc2Cl)c2cnn(C)c2n1,78,MCULE-3862753868-DMCH,MCULE-FULL,21587982,0.82907,-5.070182323,24.439041137695312,45.828224182128906,39.06122589111328,2.5928821563720703,2.534487724304199,98.18291473388672,-4.639526844,7.653928279876709,0.2986462414264679,0.9962814450263976,0.9997612833976746,0.0209446903318166,0.4033023416996002,0.107634350657463,0.040065154,0.9926428198814392,0.9765358567237854,0.4015523791313171,0.9997289776802064,0.9995152950286864,0.6918699741363525,414.0529422040001,0,4.515500000000003,26,7,2,7,3,106.04140000000004,26,76.89,-8.345
Cc1cc(Cl)ccc1Nc1nc(NCCN2CCOCC2)nc2nccnc12,79,MCULE-2278098158-DMCH,MCULE-FULL,850502,0.82899,-5.333842278,36.263458251953125,43.12752151489258,9.507649421691896,2.8018617630004883,2.1315159797668457,87.56041717529297,-3.851665974,7.858929634094238,0.725908101,0.6955220699310303,0.9996850490570068,0.065906174,0.9898722171783448,0.015628537,0.765652061,0.9996335506439208,0.9993358254432678,0.7274042963981628,0.996208668,0.9999293088912964,0.2761094570159912,399.157436004,0,2.869320000000001,28,8,2,6,4,110.34840000000004,28,88.09,-9.319
Clc1ccc(Nc2nc(NCCN3CCOCC3)nc3nccnc23)cc1,80,MCULE-8062406251-DMCH,MCULE-FULL,850560,0.82899,-5.285840511,33.07261657714844,43.29630661010742,11.289705276489258,2.792195081710815,2.2169716358184814,87.04833221435547,-2.920330286,5.982707500457764,0.085551001,0.9217182993888856,0.9979543685913086,0.008432344,0.775235653,0.1282183825969696,0.9346292614936828,0.985519528,0.982349455356598,0.9507298469543456,0.9966257810592652,0.9999282360076904,0.5783134698867798,385.14178594,0,2.5609,27,8,2,6,4,105.61140000000002,27,88.09,-8.713
Cc1ccc(Nc2nc(NCCN3CCOCC3)nc3nccnc23)cc1,81,MCULE-4976075498-DMCH,MCULE-FULL,850483,0.82899,-5.12520504,60.58989715576172,58.97379684448242,3.9153010845184326,2.903632402420044,2.017022609710694,79.89085388183594,-3.419826746,3.481588840484619,0.5580232739448547,0.9855996370315552,0.9555646777153016,0.024792181327939,0.2220671474933624,0.4464821815490722,0.9132503271102904,0.9908955693244934,0.9749885201454164,0.9486782550811768,0.9991720914840698,0.9999451637268066,0.1116581633687019,365.19640835600006,0,2.2159199999999997,27,8,2,6,4,105.33840000000002,27,88.09,-8.865
OCCOCCNc1nc(-c2ccc(Cl)cc2)nc2c1CCCC2,82,MCULE-7317348313-DMCH,MCULE-FULL,16210451,0.82871,-4.783159256,34.40652847290039,15.536888122558594,11.466386795043944,2.871528148651123,2.395557403564453,92.77683258,-2.963161469,4.300600051879883,0.009836022,0.9946417808532716,0.9998798370361328,0.001002399,0.000151278,0.3195156455039978,0.6502932906150818,0.3752455413341522,0.6705291867256165,0.08766266,0.963869333267212,0.9999455213546752,0.0092171,347.1400546,0,3.096600000000002,24,5,2,7,3,95.51450000000004,24,67.27000000000001,-8.224
CCCCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,83,MCULE-6216281915-DMCH,MCULE-FULL,21567470,0.8287,-5.124970913,74.49686431884766,52.01525879,5.946689128875732,2.7376019954681396,3.1485884189605713,95.05738830566406,-4.162621498,2.580960512161255,0.6155635118484497,0.4451393783092499,0.9988582134246826,0.023701407,0.5566391944885254,0.016276391223073,0.1348008066415786,0.9644104242324828,0.9808257222175598,0.5329664945602417,0.9590445160865784,0.9998261332511902,0.0213013049215078,326.1855093,0,3.3329200000000014,24,7,3,6,3,95.82820000000004,24,87.89,-8.501
Cn1ncc2c(Nc3ccc(C#N)cc3)nc(NCCCO)nc21,84,MCULE-8788055225-DMCH,MCULE-FULL,21574225,0.82868,-5.655237198,25.813539505004883,35.124107360839844,0.3087033927440643,2.157949686050415,2.666345596313477,83.24749755859375,-3.735661983,2.522233724594116,0.9992952346801758,0.4107425510883331,0.9972436428070068,0.0145982997491955,0.047380086,0.006319917,0.1825794130563736,0.184630200266838,0.523426354,0.9167990684509276,0.984467387199402,0.9980499744415284,0.009304415,323.1494582,0,1.7728799999999998,24,8,3,6,3,90.93620000000004,24,111.68,-8.265
COc1ccc(Nc2nc(NCCO)c3nccnc3n2)c(OC)c1,85,MCULE-2078520414-DMCH,MCULE-FULL,660401,0.8286,-5.328441143,31.64449691772461,33.11259841918945,5.8200483322143555,2.1629562377929688,2.140864133834839,81.89451599121094,-2.791204453,2.3694920539855957,0.033122595,0.009134877,0.9950122237205504,0.3566679656505584,0.004568232,0.008052197,0.055511162,0.5184542536735535,0.9870488047599792,0.9840371608734132,0.7788171172142029,0.9992963075637816,6.930605013621971e-05,342.1440384,0,1.5847999999999995,25,9,3,7,3,93.53220000000002,25,114.31,-8.386
CCCCCCNc1nc(Nc2ccccc2C#N)c2cnn(C)c2n1,86,MCULE-8930323714-DMCH,MCULE-FULL,21593573,0.82858,-5.050598621,85.18716430664062,56.41430664,59.24533462524414,2.664978265762329,2.3747494220733643,90.30242919921876,-4.185269356,2.311950922012329,0.9454911947250366,0.9000409245491028,0.9864750504493712,0.059808839,0.3859733641147613,0.003158022,0.3968451619148254,0.9990730285644532,0.9073339104652404,0.8662926554679871,0.9311776757240297,0.9991718530654908,0.2693877220153808,349.2014937360001,0,3.9707800000000018,26,7,2,8,3,103.37540000000004,26,91.45,-8.263
CN(C)CCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,87,MCULE-8174208820-DMCH,MCULE-FULL,21584565,0.82831,-4.808643341,20.57396697998047,52.78480911254883,0.7739958167076111,2.469033957,1.9698032140731812,83.77694702148438,-3.374792576,4.5364460945129395,0.844369113,0.973545789718628,0.9842641949653624,0.035862029,0.717531145,0.7996744513511658,0.5861271023750305,0.985129714,0.1267639845609665,0.7884533405303955,0.9572162628173828,0.9998713731765748,0.001008884,365.15757823600006,0,2.4977,26,7,2,6,3,92.94640000000004,26,70.9,-8.894
OCCN1CCCC(CNc2cc(-c3ccccc3)nc3ccnn23)C1,88,MCULE-3509239512-DMCH,MCULE-FULL,1941354,0.82831,-5.175039768,49.08190918,32.576900482177734,10.770076751708984,2.4685492515563965,2.6437737941741943,80.35631561279297,-3.366070986,4.320645332336426,0.937147617340088,0.4797363877296448,0.9978125095367432,0.005132964,0.0292706079781055,0.6914563775062561,0.7372311949729919,0.97358638,0.000406673,0.2206678688526153,0.995313048362732,0.999816119670868,0.5183573961257935,351.20591042000007,0,2.5125,26,6,2,6,4,103.16250000000004,26,65.69,-8.438
CCCCNc1nc(Nc2ccc(Cl)cc2C)c2cnn(C)c2n1,89,MCULE-5395047525-DMCH,MCULE-FULL,781272,0.82812,-4.967815876,86.96056365966797,31.497140884399418,27.829437255859375,2.682878017425537,2.4079389572143555,99.86328887939452,-3.25990963,6.145899295806885,0.2394480407238006,0.7943529486656189,0.998415231704712,0.0289183463901281,0.1947138011455536,0.008771813,0.2908193171024322,0.83567822,0.754051685,0.6059761047363281,0.8245037794113159,0.999513864517212,0.2225663065910339,344.15162235200006,0,4.280720000000002,24,6,2,6,3,99.17340000000006,24,67.66,-8.663
CCCCNc1nc(Nc2ccc(C)cc2C)c2cnn(C)c2n1,90,MCULE-4720123516-DMCH,MCULE-FULL,781354,0.82812,-4.850712776,76.31476593017578,62.257266998291016,29.332918167114254,2.757728338241577,2.9121463298797607,94.22002410888672,-4.212455273,3.8019163608551025,0.919353724,0.9944565296173096,0.998201847,0.070147693,0.87585026,0.031506378,0.8260672688484192,0.99942708,0.2192414999008178,0.6537668704986572,0.9437627792358398,0.999513864517212,0.2413215637207031,324.20624476800003,0,3.935740000000002,24,6,2,6,3,98.90040000000006,24,67.66,-8.626
CCCCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,91,MCULE-1408096273-DMCH,MCULE-FULL,21568353,0.82812,-5.007588863,85.45196533203125,52.08831024169922,22.719337463378903,2.570052146911621,2.412472963,98.79300689697266,-3.667656183,8.019840240478516,0.8464065194129944,0.910888969898224,0.998398483,0.020078795,0.7257086038589478,0.06312944,0.2841484844684601,0.9893981218338012,0.949053168,0.7320231795310974,0.7374370694160461,0.9994144439697266,0.1020204499363899,364.0969999360001,0,4.625700000000003,24,6,2,6,3,99.44640000000004,24,67.66,-8.584
COc1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c(OC)c1,92,MCULE-3596152698-DMCH,MCULE-FULL,1503112,0.82809,-5.006677151,96.19164276123048,83.35017395019531,28.55935287475586,2.778977394104004,3.549023389816284,98.80564117,-4.434066296,5.744965076446533,0.6625085473060608,0.978578508,0.9998618364334106,0.086514421,0.9875298738479614,0.0465930178761482,0.8962441682815552,0.8470368981361389,0.9999810457229614,0.9833009243011476,0.999380588531494,0.9999464750289916,0.9778656959533693,380.184840628,0,3.981500000000003,28,7,2,7,4,109.83040000000004,28,77.53,-9.289
COc1ccc(Oc2nc(SCc3ccccc3)nc3ccsc23)cc1,93,MCULE-6709690645-DMCH,MCULE-FULL,2766783,0.82792,-5.042505264,54.75257492,104.92768096923828,33.683982849121094,2.202509641647339,3.8227219581604,96.83753967285156,-4.948564053,5.2499823570251465,0.9423153400421144,0.8680270910263062,0.993210495,0.5932850241661072,0.9991925358772278,0.073525101,0.001037563,0.9373169541358948,0.9971357583999634,0.990858257,0.9980244636535645,0.9996050000190736,0.9613211154937744,380.0653197520001,0,5.784500000000004,26,6,0,6,4,106.48600000000005,26,44.24,-9.058
COc1ccc(Nc2nc(NCCCO)nc3[nH]ncc23)cc1,94,MCULE-7623544917-DMCH,MCULE-FULL,855460,0.8279,-5.470097542,60.938323974609375,32.01583480834961,3.599116086959839,2.2747836112976074,2.325155973434448,84.43475341796875,-4.03495121,2.9696168899536133,0.9933288097381592,0.7483192682266235,0.9970704317092896,0.03012073,0.003459842,0.089807719,0.1342654228210449,0.5043940544128418,0.9929887652397156,0.6868317723274231,0.9950213432312012,0.9996953010559082,0.0146470256149768,314.1491238,0,1.8993999999999995,23,7,4,7,3,88.1529,23,107.98,-7.838
Cc1ccc(Nc2nc(NCCCO)nc3c2cnn3C)c(O)c1,95,MCULE-4018667733-DMCH,MCULE-FULL,21574344,0.82782,-5.384445667,42.67213439941406,33.114524841308594,0.4774007201194763,2.383840799331665,2.737316370010376,87.10466003417969,-3.75249815,1.8521413803100584,0.9142944812774658,0.0293956771492958,0.9982115030288696,0.063421838,0.0247122701257467,0.096816838,0.108496755,0.4163578152656555,0.9130703210830688,0.5917267799377441,0.98996079,0.9997124075889589,7.887593528721482e-05,328.1647739,0,1.9152199999999997,24,8,4,6,3,92.62300000000002,24,108.12000000000002,-8.409
CCC(CNc1cc(-c2ccccc2)nc2ccnn12)OC,96,MCULE-2653756820-DMCH,MCULE-FULL,1935293,0.82779,-4.580272675,64.62624359,77.43738555908203,0.3974478244781494,2.470040798187256,2.633656740188598,91.22093963623048,-3.664131165,1.8189486265182495,0.9913358688354492,0.9988698363304138,0.9999685287475586,0.022669671,0.0146133629605174,0.0072787,0.036689121,0.9628822207450868,0.1039902567863464,0.918797254562378,0.9898570775985718,0.9999746084213256,0.2176759093999862,296.16371125999996,0,3.233200000000002,22,5,1,6,3,88.00070000000004,22,51.45,-8.428
COCCNc1nc(Nc2ccc(OC)cc2OC)c2cnn(C)c2n1,97,MCULE-3906546947-DMCH,MCULE-FULL,21572816,0.82757,-4.678819656,84.17742156982422,65.63958740234375,11.467576026916504,2.6041388511657715,2.245488166809082,89.18994903564453,-2.561807156,0.5084372162818909,0.1760891079902649,0.6882545948028564,0.9967641830444336,0.4456647336483001,0.074961171,0.4086623191833496,0.0113511942327022,0.9987701773643494,0.9763362407684326,0.7433006763458252,0.6297849416732788,0.9988974332809448,0.017578727,358.17533856400007,0,2.1823999999999995,26,9,2,8,3,99.49840000000006,26,95.35,-7.616
COc1ccc(Nc2nc(NCC3CCCO3)nc(N)c2[N+](=O)[O-])cc1,98,MCULE-9330986458-DMCH,MCULE-FULL,535013,0.8275,-5.545255661,75.64712524414062,43.51235580444336,2.407616376876831,2.837614059448242,1.6580584049224854,86.43826293945312,-3.377147913,2.565286874771118,0.9633926153182985,0.8699890971183777,0.9990541338920592,0.002657435,0.049520805,0.003566182,0.002668884,0.1149505227804184,0.7146643996238708,0.9983094930648804,0.9584648609161376,0.983260214328766,0.000571265,360.1546031,0,2.3101000000000003,26,9,3,7,3,96.83920000000002,26,137.46,-8.606
CNS(=O)(=O)CCNc1nc(-c2ccco2)nc2c1CCNCC2,99,MCULE-2643331510-DMCH,MCULE-FULL,1935175,0.82746,-5.491214752,28.339242935180664,5.493879318237305,26.91006088256836,2.118967294692993,-0.188869819,68.91424560546875,-1.849822879,4.521162986755371,0.1682166308164596,0.4586280584335327,0.9117060899734496,0.0455156750977039,0.0138114104047417,0.1058222651481628,0.000196578,0.8248826861381531,0.01128616835922,0.9994184970855712,0.9771209955215454,0.9960171580314636,0.000493985,351.13651053200005,0,0.3858999999999997,24,7,3,6,3,91.34790000000002,24,109.15,-6.18
Cc1ccc(C)c(Nc2nc(NCCN(C)C)nc3nccnc23)c1,100,MCULE-2160970804-DMCH,MCULE-FULL,2575403,0.82739,-4.803692818,58.83259963989258,53.02190780639648,8.005467414855957,2.6736347675323486,2.0992090702056885,89.14502716064453,-3.093774557,0.4722011387348175,0.9787641763687134,0.9485965371131896,0.937308133,0.0189906172454357,0.007235309,0.7787384986877441,0.9999252557754515,0.9628071784973145,0.03847485,0.8383960127830505,0.990885317,0.9992917776107788,0.3109833598136902,337.20149373600003,0,2.7537400000000005,25,7,2,6,3,101.37040000000005,25,78.86,-9.159
CC(C)CCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,101,MCULE-2235821252-DMCH,MCULE-FULL,21581873,0.82736,-5.118357182,72.65564727783203,68.63890075683594,21.337217330932617,2.56072998,2.821756124,97.57037353515624,-3.684056997,5.793390274047852,0.5496863722801208,0.7995777130126953,0.998363197,0.089775756,0.6918343901634216,0.1845154762268066,0.8722193241119385,0.9976252913475036,0.4745045304298401,0.531440258,0.7633787393569946,0.999619960784912,0.297532856,344.15162235200006,0,4.218300000000003,24,6,2,6,3,98.98340000000006,24,67.66,-8.371
CCOCCCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,102,MCULE-1664203927-DMCH,MCULE-FULL,21607972,0.82733,-5.086341381,53.92736053466797,50.91447067260742,11.811503410339355,2.60107946395874,2.149634838104248,89.06456756591797,-3.760012627,2.7110331058502197,0.2453837990760803,0.3444896340370178,0.9743004441261292,0.001621302,0.004193601,0.0127716092392802,0.08168491,0.8321632742881775,0.9028911590576172,0.4055925905704498,0.9960882663726808,0.998530388,0.001463573,342.18042394400004,0,2.6510000000000007,25,8,3,8,3,97.29320000000006,25,97.12,-8.019
OCCNc1nc(NCC2CCCO2)c2ccccc2n1,103,MCULE-4683369957-DMCH,MCULE-FULL,2465208,0.82732,-5.168934345,80.34432983398438,26.43526268005371,15.403325080871582,2.588735342025757,1.2918906211853027,52.44847869873047,-2.128778696,3.621542215,0.1014408767223358,0.9735549688339232,0.9998315572738647,0.001876866,0.000356098,0.033689898,0.00065691,0.001226723,3.9729908166918904e-05,0.8942973017692566,0.9932230710983276,0.9999730587005616,4.367181463749148e-05,288.1586259,0,1.6248999999999996,21,6,3,6,3,82.57720000000003,21,79.3,-8.354
CCCCNc1nc(Nc2ccccc2OC)c2cnn(C)c2n1,104,MCULE-5281515975-DMCH,MCULE-FULL,21567496,0.82706,-4.488960266,83.52742004394531,83.74921417236328,29.419160842895508,2.6923842430114746,2.652958869934082,95.97517395019533,-4.734365463,3.2264227867126465,0.9941579103469848,0.8113993406295776,0.999207317829132,0.0339171066880226,0.8757325410842896,0.08288601,0.3452528119087219,0.9972578883171082,0.996366024,0.6980603337287903,0.9568389654159546,0.9998952150344848,0.039132673,326.1855093,0,3.3275000000000015,24,7,2,7,3,95.97840000000004,24,76.89,-8.364
CCCCNc1nc(Nc2ccc(F)cc2Cl)c2cnn(C)c2n1,105,MCULE-3644990053-DMCH,MCULE-FULL,21567856,0.82698,-4.559719563,87.52040100097656,50.98194885253906,41.00382232666016,2.521456003189087,2.6903064250946045,97.90021514892578,-3.724858761,9.915184975,0.7531673908233643,0.8836400508880615,0.9992032647132874,0.0124366106465458,0.4669355452060699,0.008375941,0.5989915132522583,0.8517354726791382,0.762809157,0.8092070817947388,0.7961435317993164,0.9999498128890992,0.0130472825840115,348.12655047600003,0,4.111400000000002,24,6,2,6,3,94.39440000000003,24,67.66,-8.624
CCCCCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,106,MCULE-7811196711-DMCH,MCULE-FULL,21580382,0.82696,-5.267982006,61.45201110839844,49.106239318847656,60.52265548706055,2.752389430999756,2.581218957901001,99.91506195,-3.751558542,9.550115585327148,0.8445326089859009,0.881085217,0.9984527826309204,0.098209634,0.5402240753173828,0.0225026551634073,0.9242949485778807,0.9902598261833192,0.8165373802185059,0.6928645372390747,0.9915382862091064,0.999816596508026,0.1555415838956833,378.1126500000001,0,5.015800000000003,25,6,2,7,3,104.06340000000004,25,67.66,-8.106
CCCCCNc1nc(Nc2ccc(C)cc2C)c2cnn(C)c2n1,107,MCULE-1466579343-DMCH,MCULE-FULL,21579417,0.82696,-4.959091187,82.94660949707031,53.531105041503906,47.46677780151367,2.620030641555786,2.651358842849731,95.62020874023438,-3.725393534,1.3349696397781372,0.2915762364864349,0.998199701309204,0.9779236912727356,0.1083688586950302,0.3253322243690491,0.057367306,0.970116377,0.9983512163162231,0.6259721517562866,0.6398223638534546,0.9908182621002196,0.999847650527954,0.7869723439216614,338.22189483200003,0,4.325840000000002,25,6,2,7,3,103.51740000000008,25,67.66,-8.702
CCCCCNc1nc(Nc2ccc(Cl)cc2C)c2cnn(C)c2n1,108,MCULE-1234398442-DMCH,MCULE-FULL,21579851,0.82696,-5.069756031,78.83451080322266,40.95201492,56.73074722290039,2.6750845909118652,2.5457749366760254,96.89421081542967,-3.632980347,6.427571773529053,0.93451035,0.9975836277008056,0.993934452533722,0.0130807720124721,0.1908448040485382,0.0293742045760154,0.7736690044403076,0.9948102235794068,0.6022471785545349,0.5817502737045288,0.9958850741386414,0.999847650527954,0.272752583,358.16727241600006,0,4.6708200000000035,25,6,2,7,3,103.79040000000003,25,67.66,-8.395
COCCCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,109,MCULE-8034054315-DMCH,MCULE-FULL,21586779,0.82686,-4.635127068,22.11503219604492,18.72100067138672,29.959857940673828,2.406090497970581,2.773595809936523,82.96655273,-3.95174551,3.6854054927825928,0.98606538772583,0.9987531900405884,0.9994465708732604,0.071922958,0.4672467410564422,0.068787873,0.1007513478398323,0.9993860721588136,0.9418943524360656,0.611593485,0.9973094463348388,0.999858022,0.003475306,366.1415938240001,0,2.972600000000001,26,7,2,7,3,90.88540000000005,26,76.89,-8.324
COc1ccc(Nc2nc(NCc3ccccc3)nc3nccnc23)cc1,110,MCULE-5839812449-DMCH,MCULE-FULL,850505,0.82662,-4.995486259,82.84264373779297,59.42042922973633,192.15228271484375,2.16270113,3.296294689178467,95.36386108398438,-4.001828194,1.0706658363342283,0.9945504069328308,0.9258759021759032,0.93725848197937,0.032360837,0.1221222132444381,0.0173320081084966,0.261757344007492,0.7071756720542908,0.9993390440940856,0.9981454610824584,0.9988929629325868,0.9998830556869508,0.9450113773345948,358.1542092,0,3.784100000000002,27,7,2,6,4,105.17340000000002,27,84.85000000000001,-9.128
Cc1ccc(Nc2nc(NCCCO)nc3[nH]nnc23)cc1,111,MCULE-3330977734-DMCH,MCULE-FULL,2648571,0.82656,-5.972708225,41.649471282958984,18.18191146850586,4.106194019317627,2.225266456604004,1.2657465934753418,73.56730651855469,-2.757389307,2.5008294582366943,0.9910988211631776,0.8127205967903137,0.9979349374771118,0.057392977,0.019477104768157,0.0154050262644886,0.0103125525638461,0.0154368449002504,0.2075663954019546,0.937079132,0.9306389093399048,0.9987589120864868,0.003246119,299.1494582,0,1.5942199999999995,22,7,4,6,3,84.13290000000002,22,111.64,-8.129
COCCNc1nc(Nc2ccc(Br)c(C)c2C)c2cnn(C)c2n1,112,MCULE-7339184764-DMCH,MCULE-FULL,21573772,0.82648,-5.049364567,32.95072937011719,95.45186614990234,6.084888935089111,2.425429344177246,2.3618054389953613,95.31063842773438,-3.609137774,5.067816734313965,0.7015610933303833,0.8671959042549133,0.9974294304847716,0.017304968,0.9179252982139589,0.028154841,0.2780786454677582,0.9993053674697876,0.995259702,0.6429140567779541,0.9985583424568176,0.999800741672516,0.0541856661438941,404.09602139200007,0,3.5445400000000022,25,7,2,6,3,103.56840000000004,25,76.89,-8.571
COc1ccc(Nc2nc(NCc3ccccc3)c3nccnc3n2)cc1,113,MCULE-9229651673-DMCH,MCULE-FULL,660571,0.82637,-4.995486259,82.84264373779297,59.42042922973633,192.15228271484375,2.16270113,3.296294689178467,95.36386108398438,-4.001828194,1.0706658363342283,0.9945504069328308,0.9258759021759032,0.93725848197937,0.032360837,0.1221222132444381,0.0173320081084966,0.261757344007492,0.7071756720542908,0.9993390440940856,0.9981454610824584,0.9988929629325868,0.9998830556869508,0.9450113773345948,358.15420919600007,0,3.784100000000002,27,7,2,6,4,105.17340000000002,27,84.85000000000001,-9.242
COc1ccc(Nc2nc(NCCO)c3ccccc3n2)cc1,114,MCULE-9485266241-DMCH,MCULE-FULL,1952689,0.82637,-5.365747929,86.96939086914062,58.94514465332031,4.517330646514893,2.7478139400482178,2.8080270290374756,88.82579040527344,-3.729527473,2.076435089111328,0.9248443245887756,0.9903842210769652,0.999479353,0.1508310884237289,0.2856321930885315,0.015359160490334,0.963803768,0.2404186874628067,0.9931886196136476,0.9584724307060242,0.9932275414466858,0.9999197721481324,0.388648509979248,310.1429758,0,2.786200000000001,23,6,3,6,3,91.39020000000002,23,79.3,-8.603
CCN(CC)CCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,115,MCULE-4519595964-DMCH,MCULE-FULL,21627631,0.82631,-5.549610615,61.90763473510742,100.11192321777344,27.74732780456543,2.7775423526763916,2.2381584644317627,75.39587402,-3.774952412,1.9458099603652952,0.1486559063196182,0.9643829464912416,0.9768070578575134,0.026718408,0.0280732326209545,0.2915515005588531,0.8843058943748474,0.9987252354621888,0.9732935428619384,0.4906416237354278,0.9993923902511596,0.9993440508842468,0.0318406447768211,369.2277084840001,0,2.87462,27,8,3,8,3,108.70820000000003,27,91.13,-8.479
CC(C)CCNc1nc(Nc2ccc(F)cc2Cl)c2cnn(C)c2n1,116,MCULE-4892419503-DMCH,MCULE-FULL,21582219,0.82631,-5.06016922,86.81358337402344,67.85133361816406,24.705904006958008,2.610788106918335,3.239334822,96.52146911621094,-3.787526608,9.70940876,0.5996692776679993,0.9748023748397828,0.9950330257415771,0.0143084935843944,0.1483486294746399,0.1062621846795082,0.099099971,0.9943665862083436,0.5465237498283386,0.5216948390007019,0.8418183326721191,0.999619960784912,0.090834342,362.14220054,0,4.357400000000003,25,6,2,6,3,98.94140000000004,25,67.66,-9.512
CCCNc1nc(Nc2ccc(C(C)=O)cc2)c2cnn(C)c2n1,117,MCULE-4411659784-DMCH,MCULE-FULL,21563293,0.82631,-4.820122719,60.349220275878906,85.07904052734375,4.56983757,2.3920483589172363,2.709014415740967,93.2627182,-4.482736588,1.445464015007019,0.9934688806533812,0.8692331910133362,0.9987611770629884,0.007222154,0.913873553,0.06421914,0.1317403018474578,0.9995490908622742,0.299153209,0.6823482513427734,0.3550567030906677,0.999960184,0.1758673340082168,324.1698593,0,3.131400000000001,24,7,2,6,3,94.81390000000005,24,84.73,-8.236
COCCCNc1nc(Nc2ccc(Br)c(C)c2C)c2cnn(C)c2n1,118,MCULE-9127538089-DMCH,MCULE-FULL,21588039,0.82623,-4.96018219,33.28968811035156,66.47734832763672,54.89875411987305,2.498601198196411,2.3662545680999756,94.14437103271484,-4.513081551,8.570927619934082,0.6960594654083252,0.9978933930397034,0.9995705485343932,0.007479944,0.9470486044883728,0.0129498736932873,0.4785940945148468,0.9987369179725648,0.9886273741722108,0.2914900481700897,0.9998781681060792,0.9996353387832642,0.6256062388420105,418.11167145600007,0,3.9346400000000017,26,7,2,7,3,108.18540000000004,26,76.89,-8.448
CC(C)CCNc1nc(Nc2ccc(F)c(F)c2)c2cnn(C)c2n1,119,MCULE-2672112096-DMCH,MCULE-FULL,21581886,0.82611,-4.756350517,73.24919891357422,67.89143371582031,18.965526580810547,2.6722874641418457,2.9407973289489746,91.90604400634766,-3.536488771,9.174317359924316,0.7358881235122681,0.941493571,0.9930617213249208,0.28218474984169,0.1698567420244217,0.3600048422813415,0.8004472851753235,0.9998594522476196,0.1197115778923034,0.4657935202121734,0.839712381,0.9999369382858276,0.00964373,346.1717510800001,0,3.8431000000000015,25,6,2,6,3,93.88940000000002,25,67.66,-8.667
CCCCNc1nc(Nc2ccc(O)cc2C)c2cnn(C)c2n1,120,MCULE-7144667331-DMCH,MCULE-FULL,21567481,0.82607,-5.124970913,69.38788604736328,52.01525879,5.946689128875732,2.765096426010132,2.7722926139831543,95.70053864,-4.162621498,2.5704755783081055,0.9704651832580566,0.7969886660575867,0.9950835704803468,0.006106758,0.5136126279830933,0.00999368,0.205951377749443,0.9381918907165528,0.9811680316925048,0.35480597615242,0.9546210169792176,0.9998196959495544,0.00821388,326.1855093,0,3.3329200000000005,24,7,3,6,3,95.82820000000004,24,87.89,-8.606
