smiles,id-num,id,database,db_id,similarity,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,half_life_obach,ld50_zhu,lipophilicity_astrazeneca,ppbr_az,solubility_aqsoldb,vdss_lombardo,ames,bbb_martins,bioavailability_ma,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,herg,hia_hou,pgp_broccatelli,molecular_weight,formal_charge,clogp,heavy_atoms,h_bond_acceptors,h_bond_donor,rotatable_bonds,num_of_rings,molar_refractivity,number_of_atoms,topological_surface_area_mapping
COc1ccc(CNc2nc(Nc3cccc4ccccc34)c3cnn(C)c3n2)cc1,46,MCULE-9211697929-DMCH,MCULE-FULL,21666281,0.83182,-5.466329098,85.80133819580078,50.17380905151367,17.949249267578125,2.3584187030792236,4.035081863,99.64701843261719,-6.84361124,1.428287386894226,0.9981691837310791,0.7253925800323486,0.9858843684196472,0.023046912625432014,0.9981197714805603,0.005152855,0.054330446,0.7979263067245483,0.999584973,0.970115066,0.9994533658027649,0.9999159574508667,0.992591381,410.18550932400007,0,4.880800000000003,31,7,2,6,5,123.85540000000003,31,76.89
COCCCNc1nc(Nc2ccc3c(c2)OCCO3)c2cnn(C)c2n1,47,MCULE-2470161354-DMCH,MCULE-FULL,21586897,0.83176,-5.028971672,87.66114807128906,20.991186141967773,19.479646682739258,3.0956907272338867,2.0598082542419434,88.80731201171875,-2.485033512,2.4973132610321045,0.9552993774414062,0.9995916485786438,0.9998420476913452,0.000514207,0.4484979212284088,0.2021932452917099,0.001966258,0.997564435,0.9975984692573547,0.9345709681510925,0.9977510571479797,0.9989762306213379,0.7544294595718384,370.17533856400007,0,2.3265000000000002,27,9,2,7,4,102.00140000000005,27,95.35000000000001
CC(C)CCNc1nc(Nc2cc(Cl)c(Cl)cc2Cl)c2cnn(C)c2n1,48,MCULE-7067090025-DMCH,MCULE-FULL,21583430,0.83174,-5.310163975,50.91872024536133,73.53637695,9.405356407165527,2.690856934,2.6768858432769775,96.22114562988281,-5.221230984,6.950857639312744,0.5201936364173889,0.5811442732810974,0.998016357,0.3793148100376129,0.8339906334877014,0.10608958452939987,0.03580318,0.9909287095069885,0.8564568758010864,0.32235392928123474,0.9779662489891052,0.9997923970222473,0.7256748676300049,412.0736776480001,0,5.525100000000004,26,6,2,6,3,109.00340000000004,26,67.66
Cc1ccc(Nc2nc(NCCCN(C)C)nc3nccnc23)cc1,49,MCULE-8757523691-DMCH,MCULE-FULL,2575425,0.83159,-4.82998991,50.14366912841797,34.08262634277344,36.55652618408203,2.5666725635528564,1.6261563301086426,69.58226013183594,-3.521439314,3.1505584716796875,0.9958199262619019,0.964944065,0.9083613157272339,0.077098019,0.000323803,0.530143678,0.9974485039710999,0.7161090970039368,0.047681715339422226,0.5682995915412903,0.9993278980255127,0.9989948868751526,0.27306243777275085,337.20149373600003,0,2.835420000000001,25,7,2,7,3,101.25040000000003,25,78.86
Cn1ncc2c(Nc3cc(Cl)ccc3O)nc(NCCCNC=O)nc21,50,MCULE-4725685340-DMCH,MCULE-FULL,21599016,0.83151,-5.67957592,21.641033172607422,46.08155441,317.3112793,3.133636236190796,2.5420682430267334,88.73298645019531,-3.154527903,0.8706453442573547,0.268759549,0.023742825,0.9727901816368103,0.20954550802707672,0.23149968683719635,0.014364791102707386,0.7772261500358582,0.25926652550697327,0.2890876829624176,0.9915540814399719,0.9809892773628235,0.982029378,0.000368862,375.1210505,0,2.0138999999999987,26,8,4,8,3,99.87690000000003,26,116.99
CCCCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,51,MCULE-2621662767-DMCH,MCULE-FULL,21567872,0.83145,-4.610809803,70.50390625,42.24360656738281,6.1691389083862305,2.6127572059631348,2.5176782608032227,88.60517883300781,-3.845736742,6.709118843078613,0.477930486,0.9597302675247192,0.9884600639343262,0.5327175259590149,0.3758375346660614,0.4048781991004944,0.6344443559646606,0.9744502902030945,0.087384284,0.8040784597396851,0.8808645606040955,0.9999290704727173,0.000737518,350.1466792040001,0,3.736200000000002,25,6,2,6,3,89.30040000000001,25,67.66
Cc1ccc(Nc2nc(NCCN(C)C)nc3nccnc23)c(C)c1,52,MCULE-2559447240-DMCH,MCULE-FULL,2575392,0.83129,-4.809854031,57.145809173583984,53.69406509399414,8.005467414855957,2.668836832046509,1.627436637878418,88.47968292236328,-3.093774557,0.47811055183410645,0.9874655604362488,0.9701244831085205,0.937308133,0.018990617245435715,0.007686222,0.7322865724563599,0.9997454285621643,0.9616633653640747,0.013093724,0.8383960127830505,0.9956045150756836,0.9992917776107788,0.3598366975784302,337.20149373600003,0,2.7537400000000005,25,7,2,6,3,101.37040000000003,25,78.86
COc1ccc(Nc2nc(NCCO)c3nccnc3n2)cc1,53,MCULE-3926118626-DMCH,MCULE-FULL,661135,0.83089,-5.406859398,27.153249740600586,26.42370033,2.966050386428833,2.329294443130493,1.5260056257247925,73.34110260009766,-3.164339781,2.158360481262207,0.2601316571235657,0.503885806,0.9885395169258118,0.030701791867613792,0.000232425,0.012248283252120018,0.039059475,0.28226688504219055,0.9062954187393188,0.9113832116127014,0.9967017769813538,0.9998173117637634,0.011051175184547901,312.13347375200004,0,1.5761999999999996,23,8,3,6,3,86.98020000000001,23,105.08
COc1ccc(Nc2nc(NCCN(C)C)nc3nccnc23)cc1,54,MCULE-6401936675-DMCH,MCULE-FULL,2575373,0.83062,-4.881157875,51.78496170043945,55.65756607055664,23.368371963500977,2.4527413845062256,1.1452091932296753,78.69158935546875,-3.654302835,1.349128246307373,0.9619572758674622,0.9073840975761414,0.9354463815689087,0.1401491016149521,0.00844857,0.7661391496658325,0.9840574860572815,0.9200055599212646,0.2666139602661133,0.41744619607925415,0.9990506768226624,0.9994251728057861,0.2068515419960022,339.1807583,0,2.1455,25,8,2,7,3,98.44840000000002,25,88.09
CCCCNc1nc(Nc2cc(C)ccc2O)c2cnn(C)c2n1,55,MCULE-1547998528-DMCH,MCULE-FULL,21567510,0.83061,-5.124970913,73.6722641,53.53859329223633,5.980996608734131,2.7504138946533203,3.233513832092285,94.53193664550781,-4.162621498,2.760791063308716,0.7524318695068359,0.4451393783092499,0.9987186193466187,0.023701407,0.5507089495658875,0.016276391223073006,0.16332878172397614,0.9644104242324829,0.9879125952720642,0.5329664945602417,0.9590445160865784,0.9998261332511902,0.021301304921507835,326.1855093,0,3.3329200000000014,24,7,3,6,3,95.82820000000004,24,87.89
CCCCNc1nc(Nc2cc(Cl)ccc2O)c2cnn(C)c2n1,56,MCULE-9587785537-DMCH,MCULE-FULL,21567833,0.83061,-4.886981487,44.02892303466797,68.50736236572266,21.06353759765625,2.8659167289733887,3.4224350452423096,94.15907287597656,-4.119423389,4.686573028564453,0.20091795921325684,0.16267721354961395,0.9986995458602905,0.030713396,0.4200633466243744,0.020344290882349014,0.8093051314353943,0.817481518,0.7551870942115784,0.6784859299659729,0.954596221,0.9998261332511902,0.000770012,346.1308869080001,0,3.677900000000001,24,7,3,6,3,96.10120000000005,24,87.89
CCOCCCNc1nc(Nc2ccccc2)c2cnn(C)c2n1,57,MCULE-6595954510-DMCH,MCULE-FULL,7713762,0.83052,-4.474385738,78.51837921142578,67.65445709228516,36.99027633666992,2.4254214763641357,2.4720489978790283,89.65540313720703,-4.315607071,3.011281728744507,0.9989699125289917,0.9983204007148743,0.9996870756149292,0.001544813,0.2435690015554428,0.013049512170255184,0.053266712,0.9853253960609436,0.6026493906974792,0.4222778081893921,0.9994505047798157,0.9999126195907593,0.032665208,326.1855093,0,2.945400000000001,24,7,2,8,3,95.62840000000004,24,76.89
CC(C)CCNc1nc(Nc2ccccc2Br)c2cnn(C)c2n1,58,MCULE-5867414294-DMCH,MCULE-FULL,21582936,0.83046,-5.228188515,81.58188629,83.87858581542969,20.046709060668945,2.5685617923736572,2.664583921432495,98.27960205078125,-3.493980646,5.128466606140137,0.423639178,0.8199877142906189,0.9993695616722107,0.072543144,0.8972983360290527,0.2346903383731842,0.8459420204162598,0.9994810223579407,0.8150570392608643,0.5593780875205994,0.8102181553840637,0.9995962977409363,0.11803436279296875,388.1011067720001,0,4.327400000000003,24,6,2,6,3,101.67340000000004,24,67.66
COc1ccc(CNc2nc(Nc3ccc(C)cc3O)c3cnn(C)c3n2)cc1,59,MCULE-7224521647-DMCH,MCULE-FULL,21665868,0.8304,-5.525215149,53.40165710449219,92.31756591796875,0.6961211562156677,2.4239649772644043,3.5084877014160156,99.34952545166016,-5.32612133,0.9350119233131409,0.6091064810752869,0.32527467608451843,0.9971837401390076,0.33112865686416626,0.4220986068248749,0.011519426479935646,0.1369277536869049,0.9668220281600952,0.9290839433670044,0.9803816080093384,0.9928213953971863,0.9998446702957153,0.8479206562042236,390.18042394400004,0,3.741620000000001,29,8,3,6,4,112.75120000000003,29,97.11999999999999
Cc1cc(O)ccc1Nc1nc(NCCCCCO)nc2c1cnn2C,60,MCULE-3688950647-DMCH,MCULE-FULL,21605832,0.83033,-5.536465645,37.993736267089844,78.70573425292969,8.148732185,2.582085371017456,2.287562608718872,90.46375274658203,-3.845618248,2.111642360687256,0.6374356746673584,0.9361729621887207,0.6699150204658508,0.082909957,0.063645378,0.41063976287841797,0.3347058892250061,0.9992436170578003,0.7757046222686768,0.24962066113948822,0.9982554316520691,0.9978587031364441,0.010540329851210117,356.19607400800004,0,2.6954200000000004,26,8,4,8,3,101.85700000000003,26,108.12
COCCCNc1nc(-c2ccc(Cl)cc2)cc2ncccc12,61,MCULE-8285089184-DMCH,MCULE-FULL,7304744,0.83032,-4.680111885,136.43495178222656,48.44659423828125,50.523372650146484,2.811230182647705,2.6937265396118164,99.22896575927734,-4.08947134,9.813606262207031,0.5316136479377747,0.9989832043647766,0.9998645782470703,0.004534625,0.086862922,0.48906075954437256,0.7576166987419128,0.3243330121040344,0.990542471,0.6286796927452087,0.9985654950141907,0.999634862,0.9967889785766602,327.1138399,0,4.398600000000003,23,4,1,6,3,94.96670000000003,23,47.04
Cc1ccc(O)c(Nc2nc(NCCOC(C)C)nc3c2cnn3C)c1,62,MCULE-4061246766-DMCH,MCULE-FULL,21603517,0.83026,-5.355211735,75.24472809,87.28890228271484,16.610397338867188,2.6233327388763428,2.379380226135254,91.69976806640625,-3.88950634,1.5278301239013672,0.052796125411987305,0.9749910831451416,0.9811823964118958,0.005566324,0.27656105160713196,0.12584999203681946,0.075750351,0.993546188,0.6949587464332581,0.16681811213493347,0.9998389482498169,0.9988498687744141,0.012501626275479794,356.19607400800004,0,2.957820000000001,26,8,3,7,3,102.00820000000003,26,97.12
CC(C)CCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,63,MCULE-5342920607-DMCH,MCULE-FULL,21582677,0.83023,-5.353095055,66.08628845214844,75.06547546386719,31.78810691833496,2.7190515995025635,3.111567497253418,98.02178955078125,-4.048906326,8.633769035339355,0.8521561622619629,0.8447809219360352,0.9959075450897217,0.10937157273292542,0.8678465485572815,0.706558108,0.9224594235420227,0.9993813037872314,0.5001311898231506,0.3882715404033661,0.8705112934112549,0.9998670816421509,0.1689671277999878,378.1126500000001,0,4.871700000000003,25,6,2,6,3,103.99340000000004,25,67.66
CC(C)CCNc1nc(Nc2ccccc2F)c2cnn(C)c2n1,64,MCULE-4638327598-DMCH,MCULE-FULL,21581639,0.8301,-4.824008942,74.97640991210938,71.36494445800781,6.082502365112305,2.5420374870300293,2.8385159969329834,92.00080108642578,-3.736205816,6.414825439453125,0.9261642098426819,0.9565562605857849,0.9988883137702942,0.042042229,0.2151220738887787,0.3403013050556183,0.7948886156082153,0.9979372024536133,0.27202314138412476,0.49205800890922546,0.9141290187835693,0.9999369382858276,0.020832149,328.18117289200006,0,3.7040000000000015,24,6,2,6,3,93.93140000000004,24,67.66
COc1ccc(Nc2nc(NCCCO)nc3c2cnn3C)cc1,65,MCULE-2123779902-DMCH,MCULE-FULL,644146,0.83002,-5.003705502,48.34537887573242,42.89936065673828,1.6793808937072754,2.3201181888580322,2.52811861,87.4699707,-3.594091177,1.4188997745513916,0.9789409637451172,0.7267007827758789,0.9990326166152954,0.034110274,0.33178016543388367,0.8247469663619995,0.099639289,0.879919171,0.9866718649864197,0.25786182284355164,0.997657061,0.9996834993362427,0.002793073,328.16477388000004,0,1.9097999999999997,24,8,3,7,3,92.77320000000002,24,97.12
CC(=O)NCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,66,MCULE-3355227669-DMCH,MCULE-FULL,21596227,0.83002,-5.48150301,28.955591201782227,30.244901657104492,2.9654860496520996,2.692075729370117,2.4990432262420654,89.91461181640625,-3.379422665,2.098029375076294,0.35696423053741455,0.5252657532691956,0.9882045984268188,0.00528057,0.027248408645391464,0.001931689,0.020463120192289352,0.9631175994873047,0.9588674902915955,0.9519705176353455,0.9960152506828308,0.9951245188713074,0.001218188,359.12613587600003,0,2.3083,25,7,3,6,3,98.21210000000004,25,96.76
CC(=O)NCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,67,MCULE-8641818078-DMCH,MCULE-FULL,21595874,0.83002,-5.402454853,39.82162094116211,41.52638244628906,2.8643717765808105,2.660357713699341,1.918651819229126,80.30381774902344,-3.640947104,2.1904194355010986,0.13604186475276947,0.9360162019729614,0.9681810140609741,0.04895898,0.007226833,0.010244907,0.1642310619354248,0.9941930174827576,0.8812698125839233,0.6645772457122803,0.996752143,0.9967055916786194,0.001645335,339.18075829200006,0,1.9633199999999993,25,7,3,6,3,97.93910000000005,25,96.76
CC(=O)NCCNc1nc(Nc2ccc(C)cc2Br)c2cnn(C)c2n1,68,MCULE-3085225148-DMCH,MCULE-FULL,21597667,0.82971,-5.516221523,31.982505798339844,39.025367736816406,2.0291576385498047,2.4378716945648193,2.3112781047821045,95.67333221435547,-3.77844882,2.561781883239746,0.4821350574493408,0.9244734048843384,0.9889472723007202,0.003185017,0.7356507182121277,0.007089269,0.003926205,0.9971889853477478,0.9622769355773926,0.5109838247299194,0.9970809817314148,0.9984917640686035,0.16232147812843323,417.09127036000007,0,2.7258200000000006,26,7,3,6,3,105.63910000000003,26,96.76
COc1ccc(Nc2nc(NCCCO)c3ccccc3n2)cc1,69,MCULE-1870587348-DMCH,MCULE-FULL,1100584,0.8297,-5.205201626,82.71842956542969,93.23228454589844,3.021684169769287,2.799929141998291,2.795384645462036,94.15601348876953,-4.443144798,1.7139254808425903,0.9979565143585205,0.9977936744689941,0.9999330043792725,0.010334183,0.22683247923851013,0.046298395842313766,0.749034584,0.29843583703041077,0.9972942471504211,0.8826119899749756,0.9981751441955566,0.9994224309921265,0.5658041834831238,324.1586259,0,3.1763000000000012,24,6,3,7,3,96.00720000000003,24,79.3
Cc1cc(Br)ccc1Nc1nc(NCCCN(C)C)nc2c1cnn2C,70,MCULE-7466989067-DMCH,MCULE-FULL,21602536,0.82964,-5.242969513,40.38155746459961,58.88837432861328,22.748809814453125,2.6442947387695312,2.4348373413085938,90.93085479736328,-4.050592899,7.359439849853516,0.47207364439964294,0.9892703294754028,0.9947226047515869,0.003729996,0.4343113899230957,0.10501553118228912,0.5424452424049377,0.9879440069198608,0.7439517378807068,0.3394847810268402,0.9997631907463074,0.999765933,0.42813658714294434,417.1276558680001,0,3.5414200000000013,26,7,2,7,3,110.12640000000005,26,70.9
CC(=O)NCCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,71,MCULE-8824200502-DMCH,MCULE-FULL,21596122,0.82961,-5.819327831,32.84490966796875,50.41194534301758,3.6039960384368896,2.7324411869049072,1.977790117263794,74.01264953613281,-3.085695982,2.372972011566162,0.04409219,0.035813365,0.8970889449119568,0.091320895,0.12078306078910828,0.018528271466493607,0.11941693723201752,0.8888619542121887,0.5688298344612122,0.9097727537155151,0.9962252378463745,0.9871476292610168,0.000510699,355.1756729120001,0,1.6689199999999993,26,8,4,6,3,99.60390000000004,26,116.99
COCCCNc1nc(Nc2ccccc2F)c2cnn(C)c2n1,72,MCULE-6973154896-DMCH,MCULE-FULL,21586229,0.82949,-4.615550518,34.17713928222656,10.351194381713867,29.91313362121582,2.263327121734619,2.686110496520996,85.80445098876953,-3.575800657,4.986512660980225,0.9832623,0.9994705319404602,0.9998531341552734,0.004422768,0.025265337899327278,0.008294638,0.069170929,0.9092837572097778,0.721153736,0.6215084791183472,0.9843348860740662,0.9998996257781982,0.003643828,330.1604374480001,0,2.694400000000001,24,7,2,7,3,90.96940000000004,24,76.89
COc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1,73,MCULE-6372717095-DMCH,MCULE-FULL,2407364,0.82937,-5.049323559,88.39943695,101.697998,4.669492721557617,2.164445400238037,3.9720873832702637,97.08454895019531,-3.667190552,3.963961601257324,0.9991323351860046,0.6001589894294739,0.9956104159355164,0.070303082,0.9932504892349243,0.049439046531915665,0.7844411134719849,0.5855650901794434,0.9991890788078308,0.9989093542098999,0.9911961555480957,0.9997939467430115,0.971140444,346.1429758,0,4.587100000000003,26,6,2,6,4,101.84940000000002,26,72.21000000000001
CC(C)CCNc1nc(Nc2ccccc2O)c2cnn(C)c2n1,74,MCULE-4461065481-DMCH,MCULE-FULL,21581571,0.82932,-5.089934826,78.04740142822266,89.82220458984375,10.057939529418945,2.452197790145874,3.082606554031372,95.21241760253906,-3.689929485,2.0079898834228516,0.5964706540107727,0.6257127523422241,0.9985894560813904,0.063432544,0.8812306523323059,0.3090699315071106,0.36418062448501587,0.9996689558029175,0.9419136643409729,0.3378744125366211,0.9363856315612793,0.9999381303787231,0.058498818427324295,326.1855093,0,3.270500000000001,24,7,3,6,3,95.63820000000004,24,87.89
Cc1ccc(Nc2nc(NCCN(C)C)nc3c2cnn3C)c(Br)c1,75,MCULE-7228349285-DMCH,MCULE-FULL,21585555,0.82919,-5.335021496,30.40198326,72.86528015136719,0.6935688853263855,2.5941948890686035,2.4484617710113525,87.66603088378906,-3.664651155,6.118542671203613,0.9691054821014404,0.866165817,0.9884307384490967,0.003723933,0.1975371539592743,0.2704590857028961,0.7041300535202026,0.9991884827613831,0.3739124536514282,0.452005535,0.9942759871482849,0.999765933,0.032227188,403.11200580400003,0,3.151320000000002,25,7,2,6,3,105.50940000000006,25,70.9
CCCCNc1nc(Nc2ccccc2C)c2cnn(C)c2n1,76,MCULE-7366438267-DMCH,MCULE-FULL,781271,0.82912,-4.614942074,94.50457763671875,74.22053527832031,9.253813743591309,2.6221156120300293,2.731567621231079,91.30088806152344,-4.144126892,4.642442703,0.7930553555488586,0.9668444991111755,0.9984021782875061,0.021686246618628502,0.7408934235572815,0.12751434743404388,0.9349066615104675,0.9957346320152283,0.033657037,0.47285714745521545,0.7759485840797424,0.9999498128890991,0.016827423125505447,310.1905947,0,3.627320000000002,23,6,2,6,3,94.16340000000004,23,67.66
CCCCNc1nc(Nc2ccccc2Cl)c2cnn(C)c2n1,77,MCULE-7389696006-DMCH,MCULE-FULL,21567544,0.82912,-4.62609911,102.61571502685547,37.54827117919922,24.847864151000977,2.5315773487091064,2.473524808883667,96.42105102539062,-4.393785,4.990939617156982,0.45293015241622925,0.8825051188468933,0.9986953139305115,0.022836518,0.2791568338871002,0.010737436823546886,0.5226913690567017,0.9896482825279236,0.3528990149497986,0.8027917742729187,0.7996986508369446,0.9999498128890991,0.025214118883013725,330.13597228800006,0,3.9723000000000024,23,6,2,6,3,94.43640000000005,23,67.66
COCCCNc1nc(Nc2cc(Cl)c(Cl)cc2Cl)c2cnn(C)c2n1,78,MCULE-3862753868-DMCH,MCULE-FULL,21587982,0.82907,-5.070182323,24.439041137695312,45.828224182128906,39.06122589111328,2.5928821563720703,2.534487724304199,98.18291473388672,-4.639526844,7.653928279876709,0.2986462414264679,0.9962814450263977,0.9997612833976746,0.020944690331816673,0.4033023416996002,0.10763435065746307,0.040065154,0.9926428198814392,0.9765358567237854,0.40155237913131714,0.9997289776802063,0.9995152950286865,0.6918699741363525,414.0529422040001,0,4.515500000000003,26,7,2,7,3,106.04140000000004,26,76.89
Cc1cc(Cl)ccc1Nc1nc(NCCN2CCOCC2)nc2nccnc12,79,MCULE-2278098158-DMCH,MCULE-FULL,850502,0.82899,-5.333842278,36.263458251953125,43.12752151489258,9.507649421691895,2.8018617630004883,2.1315159797668457,87.56041717529297,-3.851665974,7.858929634094238,0.725908101,0.6955220699310303,0.9996850490570068,0.065906174,0.9898722171783447,0.015628537,0.765652061,0.9996335506439209,0.9993358254432678,0.7274042963981628,0.996208668,0.9999293088912964,0.2761094570159912,399.15743600400003,0,2.869320000000001,28,8,2,6,4,110.34840000000003,28,88.09
Clc1ccc(Nc2nc(NCCN3CCOCC3)nc3nccnc23)cc1,80,MCULE-8062406251-DMCH,MCULE-FULL,850560,0.82899,-5.285840511,33.07261657714844,43.29630661010742,11.289705276489258,2.7921950817108154,2.2169716358184814,87.04833221435547,-2.920330286,5.982707500457764,0.085551001,0.9217182993888855,0.9979543685913086,0.008432344,0.775235653,0.1282183825969696,0.9346292614936829,0.985519528,0.9823494553565979,0.9507298469543457,0.9966257810592651,0.9999282360076904,0.5783134698867798,385.14178594000003,0,2.5609,27,8,2,6,4,105.61140000000002,27,88.09
Cc1ccc(Nc2nc(NCCN3CCOCC3)nc3nccnc23)cc1,81,MCULE-4976075498-DMCH,MCULE-FULL,850483,0.82899,-5.12520504,60.58989715576172,58.97379684448242,3.9153010845184326,2.903632402420044,2.0170226097106934,79.89085388183594,-3.419826746,3.481588840484619,0.5580232739448547,0.9855996370315552,0.9555646777153015,0.024792181327939034,0.22206714749336243,0.44648218154907227,0.9132503271102905,0.9908955693244934,0.9749885201454163,0.9486782550811768,0.9991720914840698,0.9999451637268066,0.11165816336870193,365.19640835600006,0,2.2159199999999997,27,8,2,6,4,105.33840000000002,27,88.09
OCCOCCNc1nc(-c2ccc(Cl)cc2)nc2c1CCCC2,82,MCULE-7317348313-DMCH,MCULE-FULL,16210451,0.82871,-4.783159256,34.40652847290039,15.536888122558594,11.466386795043945,2.871528148651123,2.395557403564453,92.77683258,-2.963161469,4.300600051879883,0.009836022,0.9946417808532715,0.9998798370361328,0.001002399,0.000151278,0.3195156455039978,0.6502932906150818,0.3752455413341522,0.6705291867256165,0.08766266,0.9638693332672119,0.9999455213546753,0.0092171,347.1400546,0,3.0966000000000014,24,5,2,7,3,95.51450000000004,24,67.27000000000001
CCCCNc1nc(Nc2ccc(C)cc2O)c2cnn(C)c2n1,83,MCULE-6216281915-DMCH,MCULE-FULL,21567470,0.8287,-5.124970913,74.49686431884766,52.01525879,5.946689128875732,2.7376019954681396,3.1485884189605713,95.05738830566406,-4.162621498,2.580960512161255,0.6155635118484497,0.4451393783092499,0.9988582134246826,0.023701407,0.5566391944885254,0.016276391223073006,0.13480080664157867,0.9644104242324829,0.9808257222175598,0.5329664945602417,0.9590445160865784,0.9998261332511902,0.021301304921507835,326.1855093,0,3.3329200000000014,24,7,3,6,3,95.82820000000004,24,87.89
Cn1ncc2c(Nc3ccc(C#N)cc3)nc(NCCCO)nc21,84,MCULE-8788055225-DMCH,MCULE-FULL,21574225,0.82868,-5.655237198,25.813539505004883,35.124107360839844,0.30870339274406433,2.157949686050415,2.6663455963134766,83.24749755859375,-3.735661983,2.522233724594116,0.9992952346801758,0.41074255108833313,0.9972436428070068,0.014598299749195576,0.047380086,0.006319917,0.1825794130563736,0.18463020026683807,0.523426354,0.9167990684509277,0.9844673871994019,0.9980499744415283,0.009304415,323.1494582,0,1.7728799999999998,24,8,3,6,3,90.93620000000003,24,111.68
COc1ccc(Nc2nc(NCCO)c3nccnc3n2)c(OC)c1,85,MCULE-2078520414-DMCH,MCULE-FULL,660401,0.8286,-5.328441143,31.64449691772461,33.11259841918945,5.8200483322143555,2.1629562377929688,2.140864133834839,81.89451599121094,-2.791204453,2.3694920539855957,0.033122595,0.009134877,0.9950122237205505,0.35666796565055847,0.004568232,0.008052197,0.055511162,0.5184542536735535,0.9870488047599792,0.9840371608734131,0.7788171172142029,0.9992963075637817,6.930605013621971e-05,342.1440384,0,1.5847999999999995,25,9,3,7,3,93.53220000000002,25,114.31
CCCCCCNc1nc(Nc2ccccc2C#N)c2cnn(C)c2n1,86,MCULE-8930323714-DMCH,MCULE-FULL,21593573,0.82858,-5.050598621,85.18716430664062,56.41430664,59.24533462524414,2.664978265762329,2.3747494220733643,90.30242919921875,-4.185269356,2.311950922012329,0.9454911947250366,0.9000409245491028,0.9864750504493713,0.059808839,0.38597336411476135,0.003158022,0.39684516191482544,0.9990730285644531,0.9073339104652405,0.8662926554679871,0.9311776757240295,0.9991718530654907,0.26938772201538086,349.2014937360001,0,3.9707800000000013,26,7,2,8,3,103.37540000000004,26,91.45
CN(C)CCNc1nc(Nc2ccc(F)c(F)c2F)c2cnn(C)c2n1,87,MCULE-8174208820-DMCH,MCULE-FULL,21584565,0.82831,-4.808643341,20.57396697998047,52.78480911254883,0.7739958167076111,2.469033957,1.9698032140731812,83.77694702148438,-3.374792576,4.5364460945129395,0.844369113,0.9735457897186279,0.9842641949653625,0.035862029,0.717531145,0.7996744513511658,0.5861271023750305,0.985129714,0.1267639845609665,0.7884533405303955,0.9572162628173828,0.9998713731765747,0.001008884,365.15757823600006,0,2.4977,26,7,2,6,3,92.94640000000003,26,70.9
OCCN1CCCC(CNc2cc(-c3ccccc3)nc3ccnn23)C1,88,MCULE-3509239512-DMCH,MCULE-FULL,1941354,0.82831,-5.175039768,49.08190918,32.576900482177734,10.770076751708984,2.4685492515563965,2.6437737941741943,80.35631561279297,-3.366070986,4.320645332336426,0.9371476173400879,0.4797363877296448,0.9978125095367432,0.005132964,0.029270607978105545,0.6914563775062561,0.7372311949729919,0.97358638,0.000406673,0.22066786885261536,0.9953130483627319,0.9998161196708679,0.5183573961257935,351.20591042000007,0,2.5125,26,6,2,6,4,103.16250000000004,26,65.69
CCCCNc1nc(Nc2ccc(Cl)cc2C)c2cnn(C)c2n1,89,MCULE-5395047525-DMCH,MCULE-FULL,781272,0.82812,-4.967815876,86.96056365966797,31.497140884399414,27.829437255859375,2.682878017425537,2.4079389572143555,99.86328887939453,-3.25990963,6.145899295806885,0.23944804072380066,0.7943529486656189,0.9984152317047119,0.028918346390128136,0.1947138011455536,0.008771813,0.29081931710243225,0.83567822,0.754051685,0.6059761047363281,0.8245037794113159,0.9995138645172119,0.22256630659103394,344.15162235200006,0,4.280720000000002,24,6,2,6,3,99.17340000000006,24,67.66
CCCCNc1nc(Nc2ccc(C)cc2C)c2cnn(C)c2n1,90,MCULE-4720123516-DMCH,MCULE-FULL,781354,0.82812,-4.850712776,76.31476593017578,62.257266998291016,29.332918167114258,2.757728338241577,2.9121463298797607,94.22002410888672,-4.212455273,3.8019163608551025,0.919353724,0.9944565296173096,0.998201847,0.070147693,0.87585026,0.031506378,0.8260672688484192,0.99942708,0.21924149990081787,0.6537668704986572,0.9437627792358398,0.9995138645172119,0.24132156372070312,324.20624476800003,0,3.935740000000002,24,6,2,6,3,98.90040000000006,24,67.66
CCCCNc1nc(Nc2ccc(Cl)cc2Cl)c2cnn(C)c2n1,91,MCULE-1408096273-DMCH,MCULE-FULL,21568353,0.82812,-5.007588863,85.45196533203125,52.08831024169922,22.719337463378906,2.570052146911621,2.412472963,98.79300689697266,-3.667656183,8.019840240478516,0.8464065194129944,0.9108889698982239,0.998398483,0.020078795,0.7257086038589478,0.06312944,0.2841484844684601,0.9893981218338013,0.949053168,0.7320231795310974,0.7374370694160461,0.9994144439697266,0.10202044993638992,364.0969999360001,0,4.625700000000003,24,6,2,6,3,99.44640000000004,24,67.66
